"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-02-27","15.88",",,W"," 1302",",,X"," 1321",",,W",,,"  290",",,X","  310",",,X",,,,,,,"29.1",",,X","36.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-02-28","13.65",",,W"," 1544",",,X"," 1544",",,W",,,"  280",",,X","  280",",,X",,,,,,,"23.9",",,X","30.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-01","12.30",",,W"," 0206",",,X"," 0207",",,W",,,"  310",",,X","  300",",,X",,,,,,,"28.0",",,X","33.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-02","7.38",",,W"," 2235",",,X"," 2048",",,W",,,"  330",",,X","   10",",,X",,,,,,,"17.9",",,X","23.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-03","21.25",",,W"," 1711",",,X"," 2136",",,W",,,"  320",",,X","  320",",,X",,,,,,,"32.0",",,X","38.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-04","21.25",",,W"," 1409",",,X"," 1359",",,W",,,"  310",",,X","  310",",,X",,,,,,,"33.1",",,X","40.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-05","18.34",",,W"," 1010",",,X"," 0926",",,W",,,"  320",",,X","  320",",,X",,,,,,,"33.1",",,X","38.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-06","7.83",",,W"," 0001",",,X"," 0019",",,W",,,"  330",",,X","  320",",,X",,,,,,,"19.9",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-07","9.84",",,W"," 1445",",,X"," 1445",",,W",,,"  340",",,X","  340",",,X",,,,,,,"15.0",",,X","17.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-08","7.38",",,W"," 1747",",,X"," 1746",",,W",,,"  180",",,X","  180",",,X",,,,,,,"17.0",",,X","19.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-09","11.41",",,W"," 1414",",,X"," 1412",",,W",,,"  180",",,X","  180",",,X",,,,,,,"25.1",",,X","29.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-10","14.99",",,W"," 1613",",,X"," 1426",",,W",,,"  280",",,X","  260",",,X",,,,,,,"29.1",",,X","38.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-11","10.96",",,W"," 0606",",,X"," 0605",",,W",,,"  330",",,X","  320",",,X",,,,,,,"23.0",",,X","28.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-12","5.59",",,W"," 0933",",,X"," 0928",",,W",,,"  200",",,X","  200",",,X",,,,,,,"14.1",",,X","17.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-13","5.37",",,W"," 2210",",,X"," 2210",",,W",,,"  340",",,X","  340",",,X",,,,,,,"17.9",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-14","16.11",",,W"," 1226",",,X"," 1155",",,W",,,"  270",",,X","  280",",,X",,,,,,,"36.0",",,X","46.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-15","22.59",",,W"," 2006",",,X"," 2032",",,W",,,"  310",",,X","  320",",,X",,,,,,,"36.0",",,X","40.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-16","15.88",",,W"," 0008",",,X"," 0117",",,W",,,"  290",",,X","  310",",,X",,,,,,,"29.1",",,X","33.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-17","15.43",",,W"," 1915",",,X"," 1952",",,W",,,"  320",",,X","  320",",,X",,,,,,,"29.1",",,X","32.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-18","16.55",",,W"," 1730",",,X"," 1402",",,W",,,"  320",",,X","  310",",,X",,,,,,,"25.9",",,X","32.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-19","17.67",",,W"," 1814",",,X"," 1814",",,W",,,"  300",",,X","  290",",,X",,,,,,,"30.0",",,X","36.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-20","17.45",",,W"," 1719",",,X"," 1722",",,W",,,"  330",",,X","  320",",,X",,,,,,,"29.1",",,X","33.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-21","10.07",",,W"," 0003",",,X"," 0538",",,W",,,"  320",",,X","  320",",,X",,,,,,,"23.0",",,X","25.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-22","16.78",",,W"," 1802",",,X"," 2111",",,W",,,"  320",",,X","  330",",,X",,,,,,,"29.1",",,X","33.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-23","12.97",",,W"," 0801",",,X"," 0800",",,W",,,"  330",",,X","  320",",,X",,,,,,,"23.0",",,X","28.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-24","10.29",",,W"," 1903",",,X"," 1958",",,W",,,"  110",",,X","  100",",,X",,,,,,,"17.0",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-25","11.41",",,W"," 0819",",,X"," 0819",",,W",,,"   70",",,X","   70",",,X",,,,,,,"21.9",",,X","23.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-26","11.41",",,W"," 1402",",,X"," 1709",",,W",,,"  320",",,X","  330",",,X",,,,,,,"23.9",",,X","29.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-27","12.97",",,W"," 1409",",,X"," 1612",",,W",,,"  320",",,X","  320",",,X",,,,,,,"19.9",",,X","23.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-28","7.83",",,W"," 1536",",,X"," 1523",",,W",,,"  150",",,X","  190",",,X",,,,,,,"15.0",",,X","17.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-29","7.61",",,W"," 1720",",,X"," 0851",",,W",,,"  180",",,X","   70",",,X",,,,,,,"17.0",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-30","8.05",",,W"," 1903",",,X"," 1903",",,W",,,"  190",",,X","  190",",,X",,,,,,,"17.9",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-03-31","9.84",",,W"," 1732",",,X"," 1725",",,W",,,"  200",",,X","  190",",,X",,,,,,,"19.9",",,X","23.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-01","12.53",",,W"," 1355",",,X"," 1401",",,W",,,"  280",",,X","  300",",,X",,,,,,,"36.0",",,X","45.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-02","10.29",",,W"," 0333",",,X"," 0230",",,W",,,"  330",",,X","  300",",,X",,,,,,,"25.9",",,X","33.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-03","10.51",",,W"," 1719",",,X"," 1646",",,W",,,"  110",",,X","  130",",,X",,,,,,,"17.9",",,X","25.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-04","15.88",",,W"," 0532",",,X"," 0503",",,W",,,"  310",",,X","  320",",,X",,,,,,,"32.0",",,X","40.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-05","13.42",",,W"," 1202",",,X"," 1159",",,W",,,"  330",",,X","  330",",,X",,,,,,,"29.1",",,X","36.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-06","12.30",",,W"," 0655",",,X"," 0654",",,W",,,"  310",",,X","  310",",,X",,,,,,,"21.9",",,X","25.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-07","7.38",",,W"," 0920",",,X"," 0919",",,W",,,"  180",",,X","  180",",,X",,,,,,,"21.0",",,X","25.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-08","10.07",",,W"," 1115",",,X"," 1114",",,W",,,"   20",",,X","   10",",,X",,,,,,,"23.0",",,X","32.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-09","10.29",",,W"," 0653",",,X"," 0704",",,W",,,"   20",",,X","   10",",,X",,,,,,,"21.0",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-10","8.05",",,W"," 1749",",,X"," 1750",",,W",,,"  190",",,X","  190",",,X",,,,,,,"17.9",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-11","9.17",",,W"," 1822",",,X"," 1822",",,W",,,"  190",",,X","  180",",,X",,,,,,,"23.0",",,X","29.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-12","13.42",",,W"," 1408",",,X"," 1631",",,W",,,"  180",",,X","  190",",,X",,,,,,,"25.9",",,X","33.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-13","10.29",",,W"," 1740",",,X"," 1739",",,W",,,"  280",",,X","  280",",,X",,,,,,,"33.1",",,X","42.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-14","5.59",",,W"," 1710",",,X"," 1709",",,W",,,"  140",",,X","  140",",,X",,,,,,,"13.0",",,X","15.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-15","9.40",",,W"," 2348",",,X"," 2240",",,W",,,"  320",",,X","  340",",,X",,,,,,,"25.1",",,X","33.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-16","13.20",",,W"," 0119",",,X"," 0118",",,W",,,"  330",",,X","  320",",,X",,,,,,,"25.1",",,X","32.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-17","12.30",",,W"," 2033",",,X"," 2032",",,W",,,"   20",",,X","   10",",,X",,,,,,,"25.9",",,X","32.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-18","13.20",",,W"," 1524",",,X"," 1523",",,W",,,"  340",",,X","  330",",,X",,,,,,,"25.1",",,X","31.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-19","11.18",",,W"," 1503",",,X"," 1502",",,W",,,"   10",",,X","   20",",,X",,,,,,,"25.9",",,X","31.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-20","10.29",",,W"," 1726",",,X"," 0928",",,W",,,"  200",",,X","   10",",,X",,,,,,,"17.0",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-21","12.75",",,W"," 0914",",,X"," 0908",",,W",,,"   50",",,X","   60",",,X",,,,,,,"21.0",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-22","14.76",",,W"," 1114",",,X"," 1112",",,W",,,"   90",",,X","   80",",,X",,,,,,,"23.0",",,X","28.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-23","13.65",",,W"," 0410",",,X"," 0310",",,W",,,"   60",",,X","   60",",,X",,,,,,,"28.0",",,X","32.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-24","8.50",",,W"," 0603",",,X"," 0837",",,W",,,"   50",",,X","  120",",,X",,,,,,,"19.9",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-25","10.74",",,W"," 1833",",,X"," 1832",",,W",,,"  340",",,X","  340",",,X",,,,,,,"28.0",",,X","34.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-26","10.96",",,W"," 1645",",,X"," 1623",",,W",,,"  180",",,X","  190",",,X",,,,,,,"21.9",",,X","25.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-27","6.71",",,W"," 2310",",,X"," 2309",",,W",,,"   20",",,X","   10",",,X",,,,,,,"19.9",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-28","9.40",",,W"," 0235",",,X"," 0234",",,W",,,"  360",",,X","   10",",,X",,,,,,,"17.9",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-29","9.62",",,W"," 1705",",,X"," 0716",",,W",,,"  180",",,X","   50",",,X",,,,,,,"17.9",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-04-30","7.16",",,W"," 1625",",,X"," 1339",",,W",,,"  200",",,X","   70",",,X",,,,,,,"15.0",",,X","17.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-01","13.87",",,W"," 0746",",,X"," 0745",",,W",,,"   60",",,X","   70",",,X",,,,,,,"25.1",",,X","31.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-02","11.41",",,W"," 1329",",,X"," 1306",",,W",,,"  330",",,X","   10",",,X",,,,,,,"17.9",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-03","9.40",",,W"," 2018",",,X"," 2011",",,W",,,"  360",",,X","   10",",,X",,,,,,,"17.9",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-04","6.26",",,W"," 1611",",,X"," 1547",",,W",,,"  190",",,X","  190",",,X",,,,,,,"16.1",",,X","19.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-05","8.72",",,W"," 2203",",,X"," 2202",",,W",,,"   50",",,X","   50",",,X",,,,,,,"17.0",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-06","9.40",",,W"," 2136",",,X"," 1733",",,W",,,"  350",",,X","  320",",,X",,,,,,,"23.0",",,X","30.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-07","8.05",",,W"," 0016",",,X"," 1604",",,W",,,"  360",",,X","  180",",,X",,,,,,,"16.1",",,X","17.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-08","11.41",",,W"," 1317",",,X"," 1311",",,W",,,"   50",",,X","   70",",,X",,,,,,,"21.0",",,X","28.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-09","12.75",",,W"," 1745",",,X"," 2157",",,W",,,"   50",",,X","   10",",,X",,,,,,,"21.9",",,X","25.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-10","9.62",",,W"," 1950",",,X"," 1238",",,W",,,"  100",",,X","   80",",,X",,,,,,,"16.1",",,X","17.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-11","12.08",",,W"," 2358",",,X"," 2341",",,W",,,"  140",",,X","  130",",,X",,,,,,,"25.1",",,X","34.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-12","12.53",",,W"," 0136",",,X"," 0202",",,W",,,"  140",",,X","  150",",,X",,,,,,,"32.0",",,X","36.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-13","12.08",",,W"," 1530",",,X"," 1531",",,W",,,"   60",",,X","   70",",,X",,,,,,,"23.9",",,X","31.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-14","12.08",",,W"," 2243",",,X"," 1859",",,W",,,"   60",",,X","   80",",,X",,,,,,,"17.9",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-15","14.32",",,W"," 1007",",,X"," 1006",",,W",,,"   60",",,X","   70",",,X",,,,,,,"28.0",",,X","32.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-16","10.74",",,W"," 0632",",,X"," 2015",",,W",,,"   70",",,X","  260",",,X",,,,,,,"23.9",",,X","25.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-17","11.86",",,W"," 1332",",,X"," 1331",",,W",,,"  270",",,X","  270",",,X",,,,,,,"21.0",",,X","25.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-18","9.62",",,W"," 1500",",,X"," 1516",",,W",,,"  180",",,X","  170",",,X",,,,,,,"23.9",",,X","29.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-19","9.17",",,W"," 1407",",,X"," 1402",",,W",,,"  260",",,X","  270",",,X",,,,,,,"28.0",",,X","33.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-20","14.99",",,W"," 1642",",,X"," 1257",",,W",,,"  300",",,X","  280",",,X",,,,,,,"25.1",",,X","31.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-21","16.11",",,W"," 2125",",,X"," 2014",",,W",,,"  310",",,X","  320",",,X",,,,,,,"31.1",",,X","38.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-22","18.12",",,W"," 1650",",,X"," 0431",",,W",,,"  320",",,X","  290",",,X",,,,,,,"28.0",",,X","36.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-23","16.11",",,W"," 1755",",,X"," 1815",",,W",,,"  330",",,X","  340",",,X",,,,,,,"25.9",",,X","34.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-24","8.95",",,W"," 0637",",,X"," 0637",",,W",,,"  310",",,X","  310",",,X",,,,,,,"17.9",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-25","7.38",",,W"," 1245",",,X"," 1540",",,W",,,"  190",",,X","  200",",,X",,,,,,,"17.0",",,X","19.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-26","6.04",",,W"," 1240",",,X"," 1806",",,W",,,"   60",",,X","   70",",,X",,,,,,,"13.0",",,X","16.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-27","8.50",",,W"," 1517",",,X"," 1705",",,W",,,"  350",",,X","   10",",,X",,,,,,,"17.9",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-28","8.50",",,W"," 1700",",,X"," 1659",",,W",,,"  170",",,X","  170",",,X",,,,,,,"15.0",",,X","17.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-29","7.16",",,W"," 1411",",,X"," 1410",",,W",,,"  170",",,X","  170",",,X",,,,,,,"17.0",",,X","19.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-30","8.72",",,W"," 1226",",,X"," 1122",",,W",,,"   60",",,X","   70",",,X",,,,,,,"17.0",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-05-31","9.40",",,W"," 1644",",,X"," 1743",",,W",,,"  170",",,X","  180",",,X",,,,,,,"15.0",",,X","17.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-01","9.62",",,W"," 1608",",,X"," 1607",",,W",,,"  180",",,X","  180",",,X",,,,,,,"19.9",",,X","25.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-02","8.05",",,W"," 1452",",,X"," 1451",",,W",,,"  330",",,X","  330",",,X",,,,,,,"21.9",",,X","23.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-03","10.51",",,W"," 0116",",,X"," 0114",",,W",,,"   60",",,X","   70",",,X",,,,,,,"23.0",",,X","25.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-04","8.05",",,W"," 0006",",,X"," 0001",",,W",,,"   30",",,X","   30",",,X",,,,,,,"15.0",",,X","17.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-05","6.49",",,W"," 0613",",,X"," 0945",",,W",,,"   50",",,X","   50",",,X",,,,,,,"14.1",",,X","17.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-06","9.62",",,W"," 1645",",,X"," 1610",",,W",,,"   70",",,X","   60",",,X",,,,,,,"16.1",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-07","12.30",",,W"," 1739",",,X"," 1739",",,W",,,"   10",",,X","   10",",,X",,,,,,,"21.0",",,X","25.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-08","7.38",",,W"," 2048",",,X"," 1651",",,W",,,"  170",",,X","   70",",,X",,,,,,,"13.0",",,X","16.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-09","8.05",",,W"," 2040",",,X"," 2039",",,W",,,"  310",",,X","  330",",,X",,,,,,,"28.0",",,X","38.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-10","20.36",",,W"," 1640",",,X"," 1228",",,W",,,"  330",",,X","  320",",,X",,,,,,,"29.1",",,X","34.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-11","16.78",",,W"," 0828",",,X"," 0827",",,W",,,"  310",",,X","  310",",,X",,,,,,,"28.0",",,X","32.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-12","6.93",",,W"," 1857",",,X"," 0039",",,W",,,"  330",",,X","  340",",,X",,,,,,,"15.0",",,X","17.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-13","8.05",",,W"," 0825",",,X"," 1654",",,W",,,"  360",",,X","  120",",,X",,,,,,,"16.1",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-14","7.61",",,W"," 1547",",,X"," 1551",",,W",,,"  160",",,X","  150",",,X",,,,,,,"15.0",",,X","17.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-15","11.63",",,W"," 2037",",,X"," 2036",",,W",,,"  360",",,X","  360",",,X",,,,,,,"25.9",",,X","31.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-16","7.61",",,W"," 1234",",,X"," 1234",",,W",,,"  330",",,X","  340",",,X",,,,,,,"15.0",",,X","19.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-17","7.83",",,W"," 1845",",,X"," 1856",",,W",,,"  260",",,X","  240",",,X",,,,,,,"17.0",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-18","9.17",",,W"," 1537",",,X"," 1535",",,W",,,"  180",",,X","  170",",,X",,,,,,,"17.9",",,X","21.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-19","11.41",",,W"," 1413",",,X"," 1412",",,W",,,"  210",",,X","  200",",,X",,,,,,,"21.0",",,X","25.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-20","8.72",",,W"," 1848",",,X"," 1847",",,W",,,"  270",",,X","  270",",,X",,,,,,,"23.0",",,X","28.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-21","7.83",",,W"," 1837",",,X"," 1756",",,W",,,"  190",",,X","  200",",,X",,,,,,,"17.0",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-22","9.17",",,W"," 1450",",,X"," 1449",",,W",,,"  170",",,X","  170",",,X",,,,,,,"17.0",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-23","8.05",",,W"," 1537",",,X"," 1535",",,W",,,"  180",",,X","  180",",,X",,,,,,,"19.9",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-24","4.70",",,W"," 1701",",,X"," 0948",",,W",,,"  140",",,X","  220",",,X",,,,,,,"10.1",",,X","15.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-25","9.84",",,W"," 1820",",,X"," 1957",",,W",,,"  180",",,X","  180",",,X",,,,,,,"17.0",",,X","21.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-26","15.21",",,W"," 1337",",,X"," 1430",",,W",,,"  180",",,X","  190",",,X",,,,,,,"23.9",",,X","30.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-27","18.34",",,W"," 1321",",,X"," 1351",",,W",,,"  170",",,X","  190",",,X",,,,,,,"28.0",",,X","34.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-28","13.65",",,W"," 0707",",,X"," 0707",",,W",,,"  180",",,X","  180",",,X",,,,,,,"33.1",",,X","42.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-29","8.95",",,W"," 1835",",,X"," 1835",",,W",,,"  160",",,X","  150",",,X",,,,,,,"28.0",",,X","34.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-06-30","10.96",",,W"," 1923",",,X"," 1922",",,W",,,"  310",",,X","  310",",,X",,,,,,,"32.0",",,X","38.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-01","9.84",",,W"," 1742",",,X"," 1723",",,W",,,"  260",",,X","  250",",,X",,,,,,,"17.9",",,X","23.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-02","14.32",",,W"," 1841",",,X"," 1415",",,W",,,"  270",",,X","  270",",,X",,,,,,,"25.9",",,X","38.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-03","8.72",",,W"," 1545",",,X"," 1543",",,W",,,"  170",",,X","  170",",,X",,,,,,,"21.9",",,X","23.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-04","9.84",",,W"," 1552",",,X"," 1541",",,W",,,"  280",",,X","  280",",,X",,,,,,,"21.0",",,X","29.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-05","6.26",",,W"," 0749",",,X"," 0245",",,W",,,"  350",",,X","  280",",,X",,,,,,,"14.1",",,X","17.0",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-06","7.38",",,W"," 0303",",,X"," 0304",",,W",,,"   30",",,X","   40",",,X",,,,,,,"21.9",",,X","25.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-07","6.71",",,W"," 0825",",,X"," 0824",",,W",,,"  360",",,X","  360",",,X",,,,,,,"14.1",",,X","16.1",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-08","5.59",",,W"," 1532",",,X"," 1049",",,W",,,"   60",",,X","   80",",,X",,,,,,,"14.1",",,X","19.9",",,X",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","2006-07-09","11.86",",,W"," 1642",",,X"," 1746",",,W",,,"  180",",,X","  180",",,X",,,,,,,"23.0",",,X","28.0",",,X",,,,
